mod,raw,time
-25470708,-43960093,1690915987
-25536725,-44026110,1690915987
-25544175,-44033560,1690915987
-25589466,-44078851,1690915987
-25546409,-44035794,1690915987
-25600678,-44090063,1690915987
-25589427,-44078812,1690915987
-25586120,-44075505,1690915987
-25604019,-44093404,1690915987
-25600746,-44090131,1690915987
-25611171,-44100556,1690915987
-25663180,-44152565,1690915988
-25666565,-44155950,1690915988
-25681937,-44171322,1690915988
-25679649,-44169034,1690915988
-25677804,-44167189,1690915988
-25613544,-44102929,1690915988
-25666524,-44155909,1690915988
-25539261,-44028646,1690915988
-25090820,-43580205,1690915988
-24864246,-43353631,1690915988
-24551631,-43041016,1690915988
-24297392,-42786777,1690915988
-24284124,-42773509,1690915988
-24289038,-42778423,1690915988
-24366318,-42855703,1690915988
-24541617,-43031002,1690915988
-24495601,-42984986,1690915988
-24437504,-42926889,1690915988
-24482538,-42971923,1690915988
-24406774,-42896159,1690915988
-24305890,-42795275,1690915988
-24295680,-42785065,1690915988
-24295193,-42784578,1690915988
-24358563,-42847948,1690915988
-24477437,-42966822,1690915988
-24568511,-43057896,1690915989
-24688872,-43178257,1690915989
-24817409,-43306794,1690915989
-24935878,-43425263,1690915989
-24895233,-43384618,1690915989
-25003753,-43493138,1690915989
-25016252,-43505637,1690915989
-24998903,-43488288,1690915989
-24944322,-43433707,1690915989
-24938188,-43427573,1690915989
-24933816,-43423201,1690915989
-24882194,-43371579,1690915989
-24818439,-43307824,1690915989
-24804875,-43294260,1690915989
-24823782,-43313167,1690915989
-24819181,-43308566,1690915989
-24753132,-43242517,1690915989
-24697588,-43186973,1690915989
-24751117,-43240502,1690915989
-24690120,-43179505,1690915989
-24696780,-43186165,1690915989
-24677871,-43167256,1690915989
-24689588,-43178973,1690915989
-24753075,-43242460,1690915989
-24799238,-43288623,1690915989
-24818156,-43307541,1690915990
-24830418,-43319803,1690915990
-24885456,-43374841,1690915990
-24885687,-43375072,1690915990
-24958894,-43448279,1690915990
-24960707,-43450092,1690915990
-25011730,-43501115,1690915990
-25068249,-43557634,1690915990
-25071806,-43561191,1690915990
-25091099,-43580484,1690915990
-25138601,-43627986,1690915990
-25152003,-43641388,1690915990
-25200369,-43689754,1690915990
-25201913,-43691298,1690915990
-25220303,-43709688,1690915990
-25281752,-43771137,1690915990
-25326278,-43815663,1690915990
-25289250,-43778635,1690915990
-25352612,-43841997,1690915990
-25405864,-43895249,1690915990
-25418426,-43907811,1690915990
-25416457,-43905842,1690915990
-25389265,-43878650,1690915990
-25459127,-43948512,1690915990
-25467136,-43956521,1690915990
-25465510,-43954895,1690915991
-25479652,-43969037,1690915991
-25469214,-43958599,1690915991
-25535969,-44025354,1690915991
-25534222,-44023607,1690915991
-25535726,-44025111,1690915991
-25598472,-44087857,1690915991
-25542566,-44031951,1690915991
-25591973,-44081358,1690915991
-25590467,-44079852,1690915991
-25547445,-44036830,1690915991
-25595373,-44084758,1690915991
-25543126,-44032511,1690915991
-25548720,-44038105,1690915991
-25588202,-44077587,1690915991
-25540886,-44030271,1690915991
-25547244,-44036629,1690915991
-25551281,-44040666,1690915991
-25535168,-44024553,1690915991
-25462022,-43951407,1690915991
-25469120,-43958505,1690915991
-25416416,-43905801,1690915991
-25389732,-43879117,1690915991
-25395954,-43885339,1690915991
-25401045,-43890430,1690915991
-25350825,-43840210,1690915992
-25343983,-43833368,1690915992
-25287958,-43777343,1690915992
-25259543,-43748928,1690915992
-25269273,-43758658,1690915992
-25202209,-43691594,1690915992
-25257502,-43746887,1690915992
-25151495,-43640880,1690915992
-25144010,-43633395,1690915992
-25092812,-43582197,1690915992
-25136663,-43626048,1690915992
-25075675,-43565060,1690915992
-25075887,-43565272,1690915992
-25015326,-43504711,1690915992
-25006840,-43496225,1690915992
-24941587,-43430972,1690915992
-24932830,-43422215,1690915992
-24876198,-43365583,1690915992
-24874955,-43364340,1690915992
-24800495,-43289880,1690915992
-24758468,-43247853,1690915992
-24753909,-43243294,1690915992
-24751063,-43240448,1690915992
-24673790,-43163175,1690915993
-24673207,-43162592,1690915993
-24615864,-43105249,1690915993
-24609281,-43098666,1690915993
-24543407,-43032792,1690915993
-24476848,-42966233,1690915993
-24415965,-42905350,1690915993
-24370657,-42860042,1690915993
-24412168,-42901553,1690915993
-24435640,-42925025,1690915993
-24559100,-43048485,1690915993
-24669610,-43158995,1690915993
-24697834,-43187219,1690915993
-24805580,-43294965,1690915993
-24864421,-43353806,1690915993
-24827169,-43316554,1690915993
-24941498,-43430883,1690915993
-25014023,-43503408,1690915993
-25061875,-43551260,1690915993
-25092886,-43582271,1690915993
-25126655,-43616040,1690915993
-25141732,-43631117,1690915993
-25198813,-43688198,1690915993
-25221287,-43710672,1690915993
-25279488,-43768873,1690915993
-25278981,-43768366,1690915993
-25347581,-43836966,1690915994
-25353991,-43843376,1690915994
-25412831,-43902216,1690915994
-25411270,-43900655,1690915994
-25418173,-43907558,1690915994
-25472503,-43961888,1690915994
-25468157,-43957542,1690915994
-25481394,-43970779,1690915994
-25524222,-44013607,1690915994
-25522116,-44011501,1690915994
-25536452,-44025837,1690915994
-25532416,-44021801,1690915994
-25551389,-44040774,1690915994
-25547518,-44036903,1690915994
-25540542,-44029927,1690915994
-25549520,-44038905,1690915994
-25519562,-44008947,1690915994
-25407958,-43897343,1690915994
-25346552,-43835937,1690915994
-25277637,-43767022,1690915994
-25263900,-43753285,1690915994
-25214973,-43704358,1690915994
-25218019,-43707404,1690915994
-25211864,-43701249,1690915994
-25220557,-43709942,1690915994
-25268468,-43757853,1690915994
-25271727,-43761112,1690915995
-25332462,-43821847,1690915995
-25343968,-43833353,1690915995
-25398181,-43887566,1690915995
-25398789,-43888174,1690915995
-25391839,-43881224,1690915995
-25413070,-43902455,1690915995
-25400484,-43889869,1690915995
-25354968,-43844353,1690915995
-25391632,-43881017,1690915995
-25397761,-43887146,1690915995
-25338576,-43827961,1690915995
-25267168,-43756553,1690915995
-25205415,-43694800,1690915995
-25202156,-43691541,1690915995
-25131438,-43620823,1690915995
-25133990,-43623375,1690915995
-25081364,-43570749,1690915995
-25024779,-43514164,1690915995
-25025231,-43514616,1690915995
-24955555,-43444940,1690915995
-24955598,-43444983,1690915995
-24888538,-43377923,1690915995
-24893880,-43383265,1690915995
-24888491,-43377876,1690915995
-24881852,-43371237,1690915996
-24813571,-43302956,1690915996
-24765716,-43255101,1690915996
-24799212,-43288597,1690915996
-24742103,-43231488,1690915996
-24733460,-43222845,1690915996
-24633608,-43122993,1690915996
-24564901,-43054286,1690915996
-24608775,-43098160,1690915996
-24608167,-43097552,1690915996
-24548844,-43038229,1690915996
-24489657,-42979042,1690915996
-24491494,-42980879,1690915996
-24435720,-42925105,1690915996
-24501168,-42990553,1690915996
-24408485,-42897870,1690915996
-24370859,-42860244,1690915996
-24360423,-42849808,1690915996
-24405519,-42894904,1690915996
-24362689,-42852074,1690915996
-24359607,-42848992,1690915996
-24340947,-42830332,1690915996
-24285877,-42775262,1690915996
-24278446,-42767831,1690915996
-24239903,-42729288,1690915997
-24305841,-42795226,1690915997
-24473811,-42963196,1690915997
-24554227,-43043612,1690915997
-24676524,-43165909,1690915997
-24746239,-43235624,1690915997
-24764853,-43254238,1690915997
-24807846,-43297231,1690915997
-24872621,-43362006,1690915997
-24931287,-43420672,1690915997
-24998351,-43487736,1690915997
-24953582,-43442967,1690915997
-25026306,-43515691,1690915997
-25018376,-43507761,1690915997
-25080488,-43569873,1690915997
-25127662,-43617047,1690915997
-25142969,-43632354,1690915997
-25136385,-43625770,1690915997
-25202430,-43691815,1690915997
-25220324,-43709709,1690915997
-25217300,-43706685,1690915997
-25221350,-43710735,1690915997
-25285359,-43774744,1690915997
-25325602,-43814987,1690915997
-25338140,-43827525,1690915997
-25337837,-43827222,1690915998
-25394951,-43884336,1690915998
-25343919,-43833304,1690915998
-25348552,-43837937,1690915998
-25408783,-43898168,1690915998
-25397734,-43887119,1690915998
-25410582,-43899967,1690915998
-25418983,-43908368,1690915998
-25455071,-43944456,1690915998
-25473012,-43962397,1690915998
-25479400,-43968785,1690915998
-25520051,-44009436,1690915998
-25419455,-43908840,1690915998
-25462182,-43951567,1690915998
-25412045,-43901430,1690915998
-25410057,-43899442,1690915998
-25457579,-43946964,1690915998
-25406137,-43895522,1690915998
-25410247,-43899632,1690915998
-25472191,-43961576,1690915998
-25467317,-43956702,1690915998
-25471219,-43960604,1690915998
-25484483,-43973868,1690915998
-25458348,-43947733,1690915998
-25393131,-43882516,1690915998
-25340918,-43830303,1690915999
-25326757,-43816142,1690915999
-25280503,-43769888,1690915999
-25264884,-43754269,1690915999
-25204154,-43693539,1690915999
-25210288,-43699673,1690915999
-25206990,-43696375,1690915999
-25192974,-43682359,1690915999
-25132790,-43622175,1690915999
-25090524,-43579909,1690915999
-25063136,-43552521,1690915999
-25025543,-43514928,1690915999
-25010133,-43499518,1690915999
-25000215,-43489600,1690915999
-24998385,-43487770,1690915999
-24939749,-43429134,1690915999
-24881933,-43371318,1690915999
-24871185,-43360570,1690915999
-24827316,-43316701,1690915999
-24801567,-43290952,1690915999
-24805591,-43294976,1690915999
-24749229,-43238614,1690915999
-24686804,-43176189,1690915999
-24669132,-43158517,1690915999
-24605418,-43094803,1690915999
-24563465,-43052850,1690915999
-24563898,-43053283,1690916000
-24552117,-43041502,1690916000
-24541413,-43030798,1690916000
-24498675,-42988060,1690916000
-24415982,-42905367,1690916000
-24475860,-42965245,1690916000
-24421542,-42910927,1690916000
-24437441,-42926826,1690916000
-24423619,-42913004,1690916000
-24410821,-42900206,1690916000
-24492306,-42981691,1690916000
-24475895,-42965280,1690916000
-24553172,-43042557,1690916000
-24617210,-43106595,1690916000
-24734661,-43224046,1690916000
-24746699,-43236084,1690916000
-24809709,-43299094,1690916000
-24866509,-43355894,1690916000
-24930723,-43420108,1690916000
-24946127,-43435512,1690916000
-24957107,-43446492,1690916000
-25061071,-43550456,1690916000
-25088286,-43577671,1690916000
-25136860,-43626245,1690916000
-25201067,-43690452,1690916001
-25206291,-43695676,1690916001
-25200570,-43689955,1690916001
-25269484,-43758869,1690916001
-25269483,-43758868,1690916001
-25327348,-43816733,1690916001
-25331651,-43821036,1690916001
-25345721,-43835106,1690916001
-25400573,-43889958,1690916001
-25397761,-43887146,1690916001
-25414651,-43904036,1690916001
-25408978,-43898363,1690916001
-25393332,-43882717,1690916001
-25456066,-43945451,1690916001
-25467120,-43956505,1690916001
-25396253,-43885638,1690916001
-25466292,-43955677,1690916001
-25526197,-44015582,1690916001
-25480939,-43970324,1690916001
-25484511,-43973896,1690916001
-25467916,-43957301,1690916001
-25482685,-43972070,1690916001
-25461272,-43950657,1690916001
-25480646,-43970031,1690916001
-25475527,-43964912,1690916001
-25472755,-43962140,1690916002
-25530306,-44019691,1690916002
-25479364,-43968749,1690916002
-25485596,-43974981,1690916002
-25464542,-43953927,1690916002
-25483484,-43972869,1690916002
-25520321,-44009706,1690916002
-25479338,-43968723,1690916002
-25405466,-43894851,1690916002
-25395988,-43885373,1690916002
-25324827,-43814212,1690916002
-25264852,-43754237,1690916002
-25286352,-43775737,1690916002
-25260242,-43749627,1690916002
-25260992,-43750377,1690916002
-25210309,-43699694,1690916002
-25157563,-43646948,1690916002
-25129976,-43619361,1690916002
-25073890,-43563275,1690916002
-25079479,-43568864,1690916002
-25025774,-43515159,1690916002
-25012653,-43502038,1690916002
-24959667,-43449052,1690916002
-24942764,-43432149,1690916002
-24929744,-43419129,1690916002
-24864993,-43354378,1690916002
-24868096,-43357481,1690916003
-24814080,-43303465,1690916003
-24805039,-43294424,1690916003
-24699586,-43188971,1690916003
-24741070,-43230455,1690916003
-24692744,-43182129,1690916003
-24620047,-43109432,1690916003
-24618978,-43108363,1690916003
-24628254,-43117639,1690916003
-24603154,-43092539,1690916003
-24564488,-43053873,1690916003
-24542208,-43031593,1690916003
-24499451,-42988836,1690916003
-24483774,-42973159,1690916003
-24482753,-42972138,1690916003
-24421582,-42910967,1690916003
-24422859,-42912244,1690916003
-24367119,-42856504,1690916003
-24407759,-42897144,1690916003
-24424452,-42913837,1690916003
-24427266,-42916651,1690916003
-24540683,-43030068,1690916003
-24561920,-43051305,1690916003
-24676109,-43165494,1690916003
-24692743,-43182128,1690916003
-24754098,-43243483,1690916004
-24804584,-43293969,1690916004
-24876005,-43365390,1690916004
-24934861,-43424246,1690916004
-25006345,-43495730,1690916004
-25024443,-43513828,1690916004
-25130444,-43619829,1690916004
-25132238,-43621623,1690916004
-25156265,-43645650,1690916004
-25147372,-43636757,1690916004
-25203445,-43692830,1690916004
-25221837,-43711222,1690916004
-25261320,-43750705,1690916004
-25322948,-43812333,1690916004
-25336006,-43825391,1690916004
-25341624,-43831009,1690916004
-25342680,-43832065,1690916004
-25391891,-43881276,1690916004
-25395643,-43885028,1690916004
-25405703,-43895088,1690916004
-25414924,-43904309,1690916004
-25412799,-43902184,1690916004
-25470895,-43960280,1690916004
-25473561,-43962946,1690916004
-25479133,-43968518,1690916005
-25537519,-44026904,1690916005
-25486623,-43976008,1690916005
-25525688,-44015073,1690916005
-25537464,-44026849,1690916005
-25532956,-44022341,1690916005
-25530327,-44019712,1690916005
-25475859,-43965244,1690916005
-25531906,-44021291,1690916005
-25522648,-44012033,1690916005
-25541313,-44030698,1690916005
-25471180,-43960565,1690916005
-25527536,-44016921,1690916005
-25535436,-44024821,1690916005
-25535184,-44024569,1690916005
-25473050,-43962435,1690916005
-25416705,-43906090,1690916005
-25483940,-43973325,1690916005
-25471960,-43961345,1690916005
-25421060,-43910445,1690916005
-25397496,-43886881,1690916005
-25354977,-43844362,1690916005
-25353450,-43842835,1690916005
-25331419,-43820804,1690916005
-25279910,-43769295,1690916005
-25220304,-43709689,1690916006
-25220589,-43709974,1690916006
-25196246,-43685631,1690916006
-25153240,-43642625,1690916006
-25132048,-43621433,1690916006
-25136332,-43625717,1690916006
-25137949,-43627334,1690916006
-25127890,-43617275,1690916006
-25077956,-43567341,1690916006
-25081280,-43570665,1690916006
-25018787,-43508172,1690916006
-24998936,-43488321,1690916006
-25004019,-43493404,1690916006
-24950795,-43440180,1690916006
-24947165,-43436550,1690916006
-24938942,-43428327,1690916006
-24886500,-43375885,1690916006
-24886276,-43375661,1690916006
-24880906,-43370291,1690916006
-24886499,-43375884,1690916006
-24865770,-43355155,1690916006
-24877760,-43367145,1690916006
-24866234,-43355619,1690916006
-24810771,-43300156,1690916006
-24808154,-43297539,1690916006
-24760582,-43249967,1690916006
-24802066,-43291451,1690916007
-24808974,-43298359,1690916007
-24819630,-43309015,1690916007
-24826601,-43315986,1690916007
-24817116,-43306501,1690916007
-24765721,-43255106,1690916007
-24742367,-43231752,1690916007
-24747786,-43237171,1690916007
-24684559,-43173944,1690916007
-24628205,-43117590,1690916007
-24672779,-43162164,1690916007
-24612102,-43101487,1690916007
-24610817,-43100202,1690916007
-24560876,-43050261,1690916007
-24497914,-42987299,1690916007
-24496871,-42986256,1690916007
-24493241,-42982626,1690916007
-24429844,-42919229,1690916007
-24362773,-42852158,1690916007
-24345888,-42835273,1690916007
-24344557,-42833942,1690916007
-24306911,-42796296,1690916007
-24358878,-42848263,1690916007
-24343807,-42833192,1690916007
-24413417,-42902802,1690916007
-24489688,-42979073,1690916008
-24545714,-43035099,1690916008
-24612515,-43101900,1690916008
-24683278,-43172663,1690916008
-24801762,-43291147,1690916008
-24810211,-43299596,1690916008
-24870086,-43359471,1690916008
-24892115,-43381500,1690916008
-24948750,-43438135,1690916008
-24955349,-43444734,1690916008
-25021914,-43511299,1690916008
-25085655,-43575040,1690916008
-25077200,-43566585,1690916008
-25093364,-43582749,1690916008
-25146283,-43635668,1690916008
-25142952,-43632337,1690916008
-25082368,-43571753,1690916008
-25144353,-43633738,1690916008
-25155758,-43645143,1690916008
-25145310,-43634695,1690916008
-25151961,-43641346,1690916008
-25134846,-43624231,1690916008
-25196509,-43685894,1690916008
-25156031,-43645416,1690916008
-25209315,-43698700,1690916008
-25199322,-43688707,1690916009
-25205941,-43695326,1690916009
-25218241,-43707626,1690916009
-25210288,-43699673,1690916009
-25261848,-43751233,1690916009
-25268712,-43758097,1690916009
-25270713,-43760098,1690916009
-25276685,-43766070,1690916009
-25218294,-43707679,1690916009
-25277436,-43766821,1690916009
-25269749,-43759134,1690916009
-25258782,-43748167,1690916009
-25266205,-43755590,1690916009
-25328829,-43818214,1690916009
-25347508,-43836893,1690916009
-25400861,-43890246,1690916009
-25412296,-43901681,1690916009
-25405860,-43895245,1690916009
-25459477,-43948862,1690916009
-25476892,-43966277,1690916009
-25524392,-44013777,1690916009
-25405699,-43895084,1690916009
-25329847,-43819232,1690916009
-25284524,-43773909,1690916009
-25277376,-43766761,1690916010
-25157648,-43647033,1690916010
-25130935,-43620320,1690916010
-25070002,-43559387,1690916010
-25022488,-43511873,1690916010
-25027236,-43516621,1690916010
-25069238,-43558623,1690916010
-25153966,-43643351,1690916010
-25194924,-43684309,1690916010
-25204968,-43694353,1690916010
-25158875,-43648260,1690916010
-25157848,-43647233,1690916010
-25198369,-43687754,1690916010
-25128209,-43617594,1690916010
-25062094,-43551479,1690916010
-25010937,-43500322,1690916010
-24948699,-43438084,1690916010
-24936625,-43426010,1690916010
-24888098,-43377483,1690916010
-24816380,-43305765,1690916010
-24823495,-43312880,1690916010
-24816871,-43306256,1690916010
-24802224,-43291609,1690916010
-24758561,-43247946,1690916010
-24806635,-43296020,1690916010
-24754394,-43243779,1690916011
-24743613,-43232998,1690916011
-24761313,-43250698,1690916011
-24758719,-43248104,1690916011
-24751120,-43240505,1690916011
-24736939,-43226324,1690916011
-24678110,-43167495,1690916011
-24694481,-43183866,1690916011
-24689841,-43179226,1690916011
-24687091,-43176476,1690916011
-24614059,-43103444,1690916011
-24606645,-43096030,1690916011
-24497641,-42987026,1690916011
-24542649,-43032034,1690916011
-24542446,-43031831,1690916011
-24488210,-42977595,1690916011
-24488467,-42977852,1690916011
-24501011,-42990396,1690916011
-24558285,-43047670,1690916011
-24537060,-43026445,1690916011
-24551702,-43041087,1690916011
-24605634,-43095019,1690916011
-24614671,-43104056,1690916011
-24616701,-43106086,1690916011
-24743127,-43232512,1690916011
-24866035,-43355420,1690916011
-24886250,-43375635,1690916012
-24944614,-43433999,1690916012
-25011626,-43501011,1690916012
-24999385,-43488770,1690916012
-25017291,-43506676,1690916012
-25012193,-43501578,1690916012
-25070760,-43560145,1690916012
-25015994,-43505379,1690916012
-25078947,-43568332,1690916012
-25083587,-43572972,1690916012
-25079746,-43569131,1690916012
-25130511,-43619896,1690916012
-25148377,-43637762,1690916012
-25145341,-43634726,1690916012
-25191950,-43681335,1690916012
-25153981,-43643366,1690916012
-25198031,-43687416,1690916012
-25202866,-43692251,1690916012
-25203435,-43692820,1690916012
-25209834,-43699219,1690916012
-25205983,-43695368,1690916012
-25219055,-43708440,1690916012
-25158157,-43647542,1690916012
-25210787,-43700172,1690916012
-25138633,-43628018,1690916012
-25145538,-43634923,1690916013
-25156022,-43645407,1690916013
-25135892,-43625277,1690916013
-25150130,-43639515,1690916013
-25198500,-43687885,1690916013
-25215184,-43704569,1690916013
-25261595,-43750980,1690916013
-25217977,-43707362,1690916013
-25210648,-43700033,1690916013
-25267972,-43757357,1690916013
-25218252,-43707637,1690916013
-25274316,-43763701,1690916013
-25270193,-43759578,1690916013
-25277153,-43766538,1690916013
-25265634,-43755019,1690916013
-25193990,-43683375,1690916013
-25140228,-43629613,1690916013
-25091552,-43580937,1690916013
-25065754,-43555139,1690916013
-25002488,-43491873,1690916013
-24952074,-43441459,1690916013
-24941747,-43431132,1690916013
-24865789,-43355174,1690916013
-24826583,-43315968,1690916013
-24822198,-43311583,1690916014
-24820420,-43309805,1690916014
-24813063,-43302448,1690916014
-24747775,-43237160,1690916014
-24698047,-43187432,1690916014
-24628145,-43117530,1690916014
-24633864,-43123249,1690916014
-24619974,-43109359,1690916014
-24551187,-43040572,1690916014
-24546772,-43036157,1690916014
-24539073,-43028458,1690916014
-24473270,-42962655,1690916014
-24434121,-42923506,1690916014
-24412420,-42901805,1690916014
-24360993,-42850378,1690916014
-24341223,-42830608,1690916014
-24306881,-42796266,1690916014
-24301990,-42791375,1690916014
-24224686,-42714071,1690916014
-24230367,-42719752,1690916014
-24171807,-42661192,1690916014
-24217117,-42706502,1690916014
-24167689,-42657074,1690916014
-24235248,-42724633,1690916014
-24237321,-42726706,1690916015
-24230377,-42719762,1690916015
-24286651,-42776036,1690916015
-24279482,-42768867,1690916015
-24306900,-42796285,1690916015
-24425246,-42914631,1690916015
-24411585,-42900970,1690916015
-24486107,-42975492,1690916015
-24540450,-43029835,1690916015
-24605902,-43095287,1690916015
-24672236,-43161621,1690916015
-24678605,-43167990,1690916015
-24630013,-43119398,1690916015
-24676822,-43166207,1690916015
-24673444,-43162829,1690916015
-24749081,-43238466,1690916015
-24762332,-43251717,1690916015
-24872944,-43362329,1690916015
-24880930,-43370315,1690916015
-24935710,-43425095,1690916015
-24953043,-43442428,1690916015
-25002780,-43492165,1690916015
-25009324,-43498709,1690916015
-25062833,-43552218,1690916015
-25091352,-43580737,1690916015
-25087507,-43576892,1690916015
-25135625,-43625010,1690916016
-25156044,-43645429,1690916016
-25192108,-43681493,1690916016
-25210542,-43699927,1690916016
-25199850,-43689235,1690916016
-25204653,-43694038,1690916016
-25217797,-43707182,1690916016
-25211907,-43701292,1690916016
-25209590,-43698975,1690916016
-25220874,-43710259,1690916016
-25261542,-43750927,1690916016
-25219605,-43708990,1690916016
-25279510,-43768895,1690916016
-25273576,-43762961,1690916016
-25287167,-43776552,1690916016
-25213186,-43702571,1690916016
-25265646,-43755031,1690916016
-25268204,-43757589,1690916016
-25219066,-43708451,1690916016
-25288393,-43777778,1690916016
-25327050,-43816435,1690916016
-25284341,-43773726,1690916016
-25271768,-43761153,1690916016
-25278187,-43767572,1690916016
-25216253,-43705638,1690916016
-25257703,-43747088,1690916016
-25262780,-43752165,1690916017
-25262567,-43751952,1690916017
-25203901,-43693286,1690916017
-25214720,-43704105,1690916017
-25272339,-43761724,1690916017
-25335820,-43825205,1690916017
-25286688,-43776073,1690916017
-25258698,-43748083,1690916017
-25206238,-43695623,1690916017
-25199861,-43689246,1690916017
-25127390,-43616775,1690916017
-25021356,-43510741,1690916017
-24999439,-43488824,1690916017
-24952308,-43441693,1690916017
-24894754,-43384139,1690916017
-24893206,-43382591,1690916017
-24819955,-43309340,1690916017
-24810706,-43300091,1690916017
-24764580,-43253965,1690916017
-24695039,-43184424,1690916017
-24735447,-43224832,1690916017
-24694973,-43184358,1690916017
-24679943,-43169328,1690916017
-24669372,-43158757,1690916017
-24668435,-43157820,1690916018
-24603149,-43092534,1690916018
-24560603,-43049988,1690916018
-24548524,-43037909,1690916018
-24495275,-42984660,1690916018
-24482246,-42971631,1690916018
-24484528,-42973913,1690916018
-24475871,-42965256,1690916018
-24415735,-42905120,1690916018
-24478433,-42967818,1690916018
-24426174,-42915559,1690916018
-24436692,-42926077,1690916018
-24494549,-42983934,1690916018
-24492000,-42981385,1690916018
-24552209,-43041594,1690916018
-24687333,-43176718,1690916018
-24757269,-43246654,1690916018
-24803236,-43292621,1690916018
-24884396,-43373781,1690916018
-24895196,-43384581,1690916018
-24931079,-43420464,1690916018
-24958166,-43447551,1690916018
-25000202,-43489587,1690916018
-25025265,-43514650,1690916018
-25073944,-43563329,1690916018
-25067716,-43557101,1690916019
-25129921,-43619306,1690916019
-25134872,-43624257,1690916019
-25145551,-43634936,1690916019
-25138110,-43627495,1690916019
-25194436,-43683821,1690916019
-25157047,-43646432,1690916019
-25150710,-43640095,1690916019
-25193473,-43682858,1690916019
-25208089,-43697474,1690916019
-25258739,-43748124,1690916019
-25260061,-43749446,1690916019
-25279985,-43769370,1690916019
-25273788,-43763173,1690916019
-25277193,-43766578,1690916019
-25283509,-43772894,1690916019
-25339827,-43829212,1690916019
-25282248,-43771633,1690916019
-25339395,-43828780,1690916019
-25329949,-43819334,1690916019
-25352905,-43842290,1690916019
-25336784,-43826169,1690916019
-25344514,-43833899,1690916019
-25331990,-43821375,1690916019
-25215661,-43705046,1690916019
-25261817,-43751202,1690916020
-25202664,-43692049,1690916020
-25133258,-43622643,1690916020
-25128729,-43618114,1690916020
-25144854,-43634239,1690916020
-25127964,-43617349,1690916020
-25086751,-43576136,1690916020
-25013423,-43502808,1690916020
-25004751,-43494136,1690916020
-25002927,-43492312,1690916020
-24944055,-43433440,1690916020
-24940039,-43429424,1690916020
-24935093,-43424478,1690916020
-24938229,-43427614,1690916020
-24882720,-43372105,1690916020
-24870344,-43359729,1690916020
-24864192,-43353577,1690916020
-24822525,-43311910,1690916020
-24803851,-43293236,1690916020
-24749733,-43239118,1690916020
-24695285,-43184670,1690916020
-24742880,-43232265,1690916020
-24668703,-43158088,1690916020
-24623347,-43112732,1690916020
-24623548,-43112933,1690916020
-24628724,-43118109,1690916020
-24631221,-43120606,1690916021
-24612373,-43101758,1690916021
-24563392,-43052777,1690916021
-24602914,-43092299,1690916021
-24554158,-43043543,1690916021
-24606916,-43096301,1690916021
-24629756,-43119141,1690916021
-24668126,-43157511,1690916021
-24698128,-43187513,1690916021
-24760275,-43249660,1690916021
-24806335,-43295720,1690916021
-24876468,-43365853,1690916021
-24893972,-43383357,1690916021
-25015068,-43504453,1690916021
-25007318,-43496703,1690916021
-25015780,-43505165,1690916021
-25027330,-43516715,1690916021
-25076909,-43566294,1690916021
-25078805,-43568190,1690916021
-25071565,-43560950,1690916021
-25142728,-43632113,1690916021
-25143715,-43633100,1690916021
-25157088,-43646473,1690916021
-25203987,-43693372,1690916021
-25206512,-43695897,1690916022
-25209844,-43699229,1690916022
-25158623,-43648008,1690916022
-25197852,-43687237,1690916022
-25270001,-43759386,1690916022
-25281486,-43770871,1690916022
-25271757,-43761142,1690916022
-25284553,-43773938,1690916022
-25286149,-43775534,1690916022
-25335759,-43825144,1690916022
-25328837,-43818222,1690916022
-25396402,-43885787,1690916022
-25333184,-43822569,1690916022
-25352148,-43841533,1690916022
-25278228,-43767613,1690916022
-25323520,-43812905,1690916022
-25330601,-43819986,1690916022
-25344175,-43833560,1690916022
-25391032,-43880417,1690916022
-25347514,-43836899,1690916022
-25285346,-43774731,1690916022
-25325478,-43814863,1690916022
-25270510,-43759895,1690916022
-25220029,-43709414,1690916022
-25153567,-43642952,1690916022
-25154825,-43644210,1690916023
-25143976,-43633361,1690916023
-25132021,-43621406,1690916023
-25067732,-43557117,1690916023
-25013929,-43503314,1690916023
-25006805,-43496190,1690916023
-24952093,-43441478,1690916023
-24998826,-43488211,1690916023
-24895196,-43384581,1690916023
-24937187,-43426572,1690916023
-24892161,-43381546,1690916023
-24886267,-43375652,1690916023
-24869612,-43358997,1690916023
-24807884,-43297269,1690916023
-24807092,-43296477,1690916023
-24765636,-43255021,1690916023
-24752091,-43241476,1690916023
-24801006,-43290391,1690916023
-24748560,-43237945,1690916023
-24751848,-43241233,1690916023
-24624588,-43113973,1690916023
-24698885,-43188270,1690916023
-24697298,-43186683,1690916023
-24741900,-43231285,1690916023
-24680641,-43170026,1690916023
-24763304,-43252689,1690916024
-24759251,-43248636,1690916024
-24813525,-43302910,1690916024
-24864544,-43353929,1690916024
-24892631,-43382016,1690916024
-24948253,-43437638,1690916024
-24956956,-43446341,1690916024
-24998677,-43488062,1690916024
-25013242,-43502627,1690916024
-25064631,-43554016,1690916024
-25074938,-43564323,1690916024
-25140908,-43630293,1690916024
-25148596,-43637981,1690916024
-25210818,-43700203,1690916024
-25260548,-43749933,1690916024
-25267210,-43756595,1690916024
-25268225,-43757610,1690916024
-25275045,-43764430,1690916024
-25259438,-43748823,1690916024
-25276146,-43765531,1690916024
-25288687,-43778072,1690916024
-25337079,-43826464,1690916024
