index,breathing_force
6133,324567552
6134,324493824
6135,324411904
6136,324354560
6137,324289024
6138,324256256
6139,324198912
6140,324174336
6141,324125184
6142,324108800
6143,324092416
6144,324100608
6145,324092416
6146,324084224
6147,324100608
6148,324092416
6149,324133376
6150,324182528
6151,324198912
6152,324231680
6153,324272640
6154,324190720
6155,324108800
6156,323985920
6157,323936768
6158,323920384
6159,323863040
6160,323879424
6161,323838464
6162,323813888
6163,323822080
6164,323854848
6165,323895808
6166,323895808
6167,323895808
6168,323887616
6169,323879424
6170,323863040
6171,323854848
6172,323887616
6173,323912192
6174,323944960
6175,323969536
6176,323977728
6177,324010496
6178,324043264
6179,324108800
6180,324190720
6181,324223488
6182,324256256
6183,324313600
6184,324239872
6185,324231680
6186,324149760
6187,324059648
6188,324116992
6189,324149760
6190,324215296
6191,324346368
6192,324444672
6193,324592128
6194,324780544
6195,324977152
6196,325149184
6197,325263872
6198,325403136
6199,325517824
6200,325632512
6201,325763584
6202,325894656
6203,326058496
6204,326205952
6205,326353408
6206,326492672
6207,326615552
6208,326713856
6209,326828544
6210,326943232
6211,327016960
6212,327074304
6213,327131648
6214,327197184
6215,327188992
6216,327148032
6217,326976000
6218,326754816
6219,326500864
6220,326214144
6221,326017536
6222,325820928
6223,325624320
6224,325517824
6225,325394944
6226,325288448
6227,325116416
6228,324977152
6229,324846080
6230,324690432
6231,324575744
6232,324485632
6233,324428288
6234,324370944
6235,324329984
6236,324280832
6237,324256256
6238,324215296
6239,324207104
6240,324231680
6241,324272640
6242,324272640
6243,324289024
6244,324370944
6245,324256256
6246,324239872
6247,324141568
6248,324051456
6249,324035072
6250,323985920
6251,323944960
6252,323977728
6253,323912192
6254,323920384
6255,323944960
6256,324002304
6257,324018688
6258,324002304
6259,323985920
6260,323985920
6261,323969536
6262,323985920
6263,324002304
6264,324035072
6265,324067840
6266,324100608
6267,324125184
6268,324149760
6269,324207104
6270,324280832
6271,324354560
6272,324370944
6273,324436480
6274,324461056
6275,324379136
6276,324346368
6277,324190720
6278,324149760
6279,324133376
6280,324026880
6281,324010496
6282,323961344
6283,323977728
6284,324043264
6285,324207104
6286,324379136
6287,324493824
6288,324657664
6289,324780544
6290,324936192
6291,325050880
6292,325214720
6293,325353984
6294,325526016
6295,325706240
6296,325878272
6297,326042112
6298,326197760
6299,326369792
6300,326550016
6301,326689280
6302,326820352
6303,326951424
6304,327000576
6305,327098880
6306,327115264
6307,327148032
6308,327172608
6309,327172608
6310,327164416
6311,327123456
6312,326959616
6313,326779392
6314,326566400
6315,326345216
6316,326107648
6317,325902848
6318,325722624
6319,325550592
6320,325403136
6321,325263872
6322,325108224
6323,324985344
6324,324862464
6325,324772352
6326,324723200
6327,324616704
6328,324600320
6329,324633088
6330,324518400
6331,324461056
6332,324321792
6333,324231680
6334,324190720
6335,324084224
6336,324059648
6337,324035072
6338,324010496
6339,323985920
6340,323994112
6341,323994112
6342,323961344
6343,323953152
6344,323928576
6345,323920384
6346,323904000
6347,323895808
6348,323912192
6349,323920384
6350,323928576
6351,323961344
6352,324010496
6353,324076032
6354,324092416
6355,324141568
6356,324198912
6357,324141568
6358,324116992
6359,324002304
6360,323961344
6361,323928576
6362,323854848
6363,323863040
6364,323838464
6365,323805696
6366,323830272
6367,323846656
6368,323879424
6369,323879424
6370,323887616
6371,323904000
6372,323846656
6373,323846656
6374,323838464
6375,323863040
6376,323895808
6377,323928576
6378,323953152
6379,323977728
6380,324010496
6381,324051456
6382,324149760
6383,324190720
6384,324239872
6385,324305408
6386,324207104
6387,324207104
6388,324076032
6389,324026880
6390,324084224
6391,324133376
6392,324264448
6393,324346368
6394,324461056
6395,324624896
6396,324796928
6397,325001728
6398,325140992
6399,325304832
6400,325485056
6401,325616128
6402,325747200
6403,325886464
6404,326050304
6405,326205952
6406,326386176
6407,326533632
6408,326656512
6409,326779392
6410,326894080
6411,326984192
6412,327057920
6413,327090688
6414,327131648
6415,327123456
6416,327082496
6417,326951424
6418,326722048
6419,326509056
6420,326296064
6421,326050304
6422,325878272
6423,325607936
6424,325435904
6425,325255680
6426,325116416
6427,324960768
6428,324821504
6429,324706816
6430,324592128
6431,324469248
6432,324379136
6433,324305408
6434,324248064
6435,324223488
6436,324198912
6437,324182528
6438,324207104
6439,324157952
6440,324182528
6441,324239872
6442,324149760
6443,324133376
6444,324010496
6445,323969536
6446,323953152
6447,323871232
6448,323887616
6449,323838464
6450,323822080
6451,323854848
6452,323863040
6453,323904000
6454,323904000
6455,323895808
6456,323887616
6457,323854848
6458,323854848
6459,323854848
6460,323871232
6461,323895808
6462,323912192
6463,323928576
6464,323961344
6465,323985920
6466,324035072
6467,324116992
6468,324239872
6469,324403712
6470,324567552
6471,324764160
6472,324911616
6473,325165568
6474,325288448
6475,325468672
6476,325558784
6477,325640704
6478,325739008
6479,325845504
6480,325943808
6481,326107648
6482,326189568
6483,326296064
6484,326451712
6485,326607360
6486,326730240
6487,326812160
6488,326918656
6489,326976000
6490,327033344
6491,327066112
6492,327074304
6493,327016960
6494,326910464
6495,326730240
6496,326500864
6497,326263296
6498,326083072
6499,325927424
6500,325779968
6501,325722624
6502,325624320
6503,325517824
6504,325329408
6505,325091840
6506,324944384
6507,324780544
6508,324657664
6509,324633088
6510,324518400
6511,324436480
6512,324370944
6513,324346368
6514,324289024
6515,324231680
6516,324198912
6517,324157952
6518,324108800
6519,324084224
6520,324059648
6521,324059648
6522,324059648
6523,324067840
6524,324067840
6525,324084224
6526,324108800
6527,324207104
6528,324239872
6529,324272640
6530,324370944
6531,324289024
6532,324297216
6533,324174336
6534,324084224
6535,324076032
6536,324010496
6537,323977728
6538,323969536
6539,323904000
6540,323920384
6541,323969536
6542,324018688
6543,324010496
6544,324002304
6545,324026880
6546,323985920
6547,323985920
6548,323969536
6549,323977728
6550,324002304
6551,324035072
6552,324092416
6553,324100608
6554,324125184
6555,324166144
6556,324248064
6557,324272640
6558,324321792
6559,324452864
6560,324469248
6561,324592128
6562,324616704
6563,324657664
6564,324739584
6565,324829696
6566,324944384
6567,325100032
6568,325165568
6569,325321216
6570,325517824
6571,325689856
6572,325845504
6573,326017536
6574,326173184
6575,326328832
6576,326451712
6577,326599168
6578,326763008
6579,326902272
6580,327016960
6581,327115264
6582,327188992
6583,327229952
6584,327287296
6585,327287296
6586,327295488
6587,327303680
6588,327188992
6589,327066112
6590,326763008
6591,326410752
6592,326107648
6593,325861888
6594,325698048
6595,325591552
6596,325468672
6597,325362176
6598,325280256
6599,325206528
6600,325075456
6601,324977152
6602,324887040
6603,324764160
6604,324665856
6605,324616704
6606,324657664
6607,324583936
6608,324469248
6609,324428288
6610,324428288
6611,324370944
6612,324411904
6613,324461056
6614,324362752
6615,324313600
6616,324198912
6617,324157952
6618,324133376
6619,324059648
6620,324067840
6621,324043264
6622,324010496
6623,324035072
6624,324051456
6625,324084224
6626,324067840
6627,324067840
6628,324059648
6629,324051456
6630,324026880
6631,324043264
6632,324043264
6633,324076032
6634,324108800
6635,324116992
6636,324149760
6637,324215296
6638,324289024
6639,324305408
6640,324370944
6641,324403712
6642,324354560
6643,324297216
6644,324133376
6645,324100608
6646,324051456
6647,323994112
6648,323985920
6649,323928576
6650,323912192
6651,323928576
6652,323969536
6653,323977728
6654,323977728
6655,323994112
6656,323977728
6657,323953152
6658,323944960
6659,323928576
6660,323904000
6661,323920384
6662,323961344
6663,324051456
6664,324157952
6665,324321792
6666,324518400
6667,324649472
6668,324846080
6669,325026304
6670,325157376
6671,325288448
6672,325321216
6673,325378560
6674,325468672
6675,325501440
6676,325665280
6677,325739008
6678,325829120
6679,325992960
6680,326156800
6681,326328832
6682,326435328
6683,326582784
6684,326713856
6685,326812160
6686,326894080
6687,326967808
6688,327057920
6689,327107072
6690,327180800
6691,327205376
6692,327139840
6693,327041536
6694,326910464
6695,326738432
6696,326500864
6697,326181376
6698,325919232
6699,325739008
6700,325583360
6701,325526016
6702,325353984
6703,325214720
6704,325091840
6705,324985344
6706,324878848
6707,324764160
6708,324665856
6709,324583936
6710,324485632
6711,324395520
6712,324321792
6713,324289024
6714,324239872
6715,324215296
6716,324223488
6717,324207104
6718,324215296
6719,324272640
6720,324207104
6721,324182528
6722,324092416
6723,324018688
6724,323994112
6725,323944960
6726,323904000
6727,323944960
6728,323879424
6729,323879424
6730,323912192
6731,323928576
6732,323944960
6733,323944960
6734,323928576
6735,323920384
6736,323912192
6737,323895808
6738,323904000
6739,323936768
6740,323961344
6741,323977728
6742,324002304
6743,324018688
6744,324059648
6745,324133376
6746,324190720
6747,324248064
6748,324329984
6749,324289024
6750,324256256
6751,324174336
6752,324051456
6753,324018688
6754,323961344
6755,323904000
6756,323920384
6757,323846656
6758,323854848
6759,323871232
6760,323904000
6761,323928576
6762,323912192
6763,323920384
6764,323912192
6765,323904000
6766,323920384
6767,323953152
6768,323994112
6769,324002304
6770,324076032
6771,323994112
6772,324018688
6773,323985920
6774,324018688
6775,324125184
6776,324231680
6777,324420096
6778,324559360
6779,324723200
6780,324936192
6781,325116416
6782,325263872
6783,325386752
6784,325534208
6785,325665280
6786,325812736
6787,325919232
6788,326033920
6789,326074880
6790,326156800
6791,326296064
6792,326353408
6793,326525440
6794,326615552
6795,326713856
6796,326828544
6797,326910464
6798,327049728
6799,327098880
6800,327197184
6801,327287296
6802,327361024
6803,327442944
6804,327524864
6805,327614976
6806,327680512
6807,327688704
6808,327680512
6809,327582208
6810,327451136
6811,327344640
6812,327188992
6813,327033344
6814,326828544
6815,326500864
6816,326156800
6817,325796352
6818,325566976
6819,325362176
6820,325173760
6821,325132800
6822,325009920
6823,324002304
6824,321888768
6825,319996416
6826,318259712
6827,316072448
6828,315007488
6829,315908608
6830,318816768
6831,319939072
6832,320471552
6833,321282560
6834,321970688
6835,322699776
6836,323289600
6837,323682816
6838,324157952
6839,324624896
6840,324846080
6841,324764160
6842,324518400
6843,324502016
6844,324821504
6845,324633088
6846,324223488
6847,323650048
6848,323641856
6849,324207104
6850,324674048
6851,325091840
6852,325263872
6853,325394944
6854,325739008
6855,326328832
6856,326541824
6857,326410752
6858,326615552
6859,326623744
6860,326951424
6861,327262720
6862,327213568
6863,327320064
6864,327401984
6865,327442944
6866,327606784
6867,327737856
6868,327836160
6869,327950848
6870,327967232
6871,327959040
6872,327991808
6873,328049152
6874,328065536
6875,327934464
6876,327778816
6877,327762432
6878,327737856
6879,327565824
6880,327377408
6881,327287296
6882,327172608
6883,326869504
6884,326410752
6885,326320640
6886,326205952
6887,326050304
6888,325960192
6889,325763584
6890,325796352
6891,325673472
6892,325419520
6893,325255680
6894,325001728
6895,325001728
6896,324919808
6897,324911616
6898,325067264
6899,325509632
6900,325550592
6901,325501440
6902,325288448
6903,325116416
6904,325329408
6905,325935616
6906,325927424
6907,325624320
6908,325558784
6909,325894656
6910,326173184
6911,326033920
6912,326304256
6913,326713856
6914,327172608
6915,327623168
6916,327614976
6917,327729664
6918,327803392
6919,327401984
6920,327164416
6921,326943232
6922,326689280
6923,326492672
6924,326304256
6925,326328832
6926,326599168
6927,326877696
6928,326861312
6929,326541824
6930,326795776
6931,327188992
6932,326951424
6933,326681088
6934,326279680
6935,325714432
6936,325779968
6937,325272064
6938,324911616
6939,325403136
6940,325427712
6941,325345792
6942,325558784
6943,325739008
6944,325771776
6945,325640704
6946,325542400
6947,325476864
6948,325280256
6949,325132800
6950,325075456
6951,324960768
6952,324846080
6953,324690432
6954,324624896
6955,324510208
6956,324411904
6957,324338176
6958,324223488
6959,324116992
6960,324059648
6961,324051456
6962,324149760
6963,324182528
6964,324166144
6965,324141568
6966,324166144
6967,324092416
6968,324035072
6969,324002304
6970,323969536
6971,323928576
6972,323912192
6973,323912192
6974,323961344
6975,323928576
6976,323928576
6977,323887616
6978,323822080
6979,323772928
6980,323748352
6981,323805696
6982,323789312
6983,323772928
6984,323731968
6985,323764736
6986,323781120
6987,323723776
6988,323707392
6989,323699200
6990,323691008
6991,323723776
6992,323691008
6993,323756544
6994,323772928
6995,323723776
6996,323740160
6997,323707392
6998,323633664
6999,323600896
7000,323600896
7001,323625472
7002,323617280
7003,323625472
7004,323674624
7005,323715584
7006,323715584
7007,323748352
7008,323764736
7009,323772928
7010,323846656
7011,323879424
7012,323969536
7013,324108800
7014,324198912
7015,324346368
7016,324428288
7017,324493824
7018,324575744
7019,324665856
7020,324895232
7021,325001728
7022,325173760
7023,325353984
7024,325501440
7025,325616128
7026,325722624
7027,325779968
7028,325878272
7029,325968384
7030,326033920
7031,326074880
7032,326132224
7033,326140416
7034,326140416
7035,326042112
7036,325829120
7037,325558784
7038,325280256
7039,325116416
7040,324928000
7041,324731392
7042,324583936
7043,324461056
7044,324329984
7045,324215296
7046,324125184
7047,324067840
7048,323961344
7049,323895808
7050,323871232
7051,323813888
7052,323838464
7053,323879424
7054,323797504
7055,323740160
7056,323691008
7057,323617280
7058,323559936
7059,323527168
7060,323584512
7061,323535360
7062,323527168
7063,323551744
7064,323576320
7065,323559936
7066,323543552
7067,323576320
7068,323559936
7069,323559936
7070,323543552
7071,323551744
7072,323551744
7073,323576320
7074,323600896
7075,323625472
7076,323682816
7077,323731968
7078,323822080
7079,323723776
7080,323764736
7081,323691008
7082,323633664
7083,323609088
7084,323576320
7085,323592704
7086,323551744
7087,323535360
7088,323568128
7089,323576320
7090,323576320
7091,323551744
7092,323568128
7093,323559936
7094,323535360
7095,323518976
7096,323510784
7097,323518976
7098,323527168
7099,323576320
7100,323658240
7101,323772928
7102,323920384
7103,324092416
7104,324321792
7105,324559360
7106,324796928
7107,324977152
7108,325190144
7109,325304832
7110,325378560
7111,325452288
7112,325444096
7113,325501440
7114,325550592
7115,325526016
7116,325583360
7117,325632512
7118,325526016
7119,325394944
7120,325222912
7121,325083648
7122,324977152
7123,325009920
7124,324960768
7125,324747776
7126,324542976
7127,324305408
7128,324141568
7129,324067840
7130,324026880
7131,324035072
7132,324067840
7133,323961344
7134,323912192
7135,323830272
7136,323715584
7137,323666432
7138,323625472
7139,323625472
7140,323584512
7141,323535360
7142,323559936
7143,323576320
7144,323559936
7145,323576320
7146,323592704
7147,323568128
7148,323535360
7149,323535360
7150,323543552
7151,323584512
7152,323609088
7153,323650048
7154,323650048
7155,323600896
7156,323592704
7157,323518976
7158,323461632
7159,323445248
7160,323453440
7161,323453440
7162,323437056
7163,323453440
7164,323486208
7165,323494400
7166,323494400
7167,323518976
7168,323527168
7169,323535360
7170,323510784
7171,323527168
7172,323543552
7173,323600896
7174,323633664
7175,323691008
7176,323740160
7177,323650048
7178,323674624
7179,323609088
7180,323559936
7181,323551744
7182,323527168
7183,323527168
7184,323502592
7185,323486208
7186,323584512
7187,323650048
7188,323764736
7189,323887616
7190,324035072
7191,324149760
7192,324272640
7193,324395520
7194,324526592
7195,324657664
7196,324805120
7197,324952576
7198,325124608
7199,325280256
7200,325427712
7201,325591552
7202,325714432
7203,325837312
7204,325943808
7205,325984768
7206,326001152
7207,326017536
7208,325984768
7209,325968384
7210,325853696
7211,325722624
7212,325599744
7213,325468672
7214,325304832
7215,325157376
7216,325026304
7217,324878848
7218,324706816
7219,324567552
7220,324469248
7221,324362752
7222,324280832
7223,324223488
7224,324182528
7225,324157952
7226,324174336
7227,324108800
7228,324076032
7229,324026880
7230,323912192
7231,323871232
7232,323805696
7233,323805696
7234,323789312
7235,323740160
7236,323740160
7237,323805696
7238,323772928
7239,323781120
7240,323772928
7241,323781120
7242,323740160
7243,323723776
7244,323715584
7245,323707392
7246,323715584
7247,323731968
7248,323748352
7249,323756544
7250,323772928
7251,323797504
7252,323830272
7253,323920384
7254,324010496
7255,324067840
7256,323985920
7257,324026880
7258,323944960
7259,323863040
7260,323830272
7261,323797504
7262,323764736
7263,323723776
7264,323682816
7265,323707392
7266,323740160
7267,323740160
7268,323772928
7269,323772928
7270,323789312
7271,323781120
7272,323723776
7273,323731968
7274,323731968
7275,323756544
7276,323772928
7277,323797504
7278,323813888
7279,323838464
7280,323863040
7281,323895808
7282,323969536
7283,324051456
7284,324133376
7285,324207104
7286,324125184
7287,324157952
7288,324067840
7289,323961344
7290,323961344
7291,323895808
7292,323871232
7293,323838464
7294,323797504
7295,323822080
7296,323846656
7297,323863040
7298,323854848
7299,323863040
7300,323879424
7301,323846656
7302,323871232
7303,323961344
7304,324076032
7305,324190720
7306,324329984
7307,324485632
7308,324616704
7309,324755968
7310,324919808
7311,325108224
7312,325296640
7313,325444096
7314,325583360
7315,325747200
7316,325829120
7317,325878272
7318,325952000
7319,326017536
7320,326115840
7321,326205952
7322,326255104
7323,326304256
7324,326328832
7325,326312448
7326,326287872
7327,326197760
7328,326074880
7329,325919232
7330,325739008
7331,325607936
7332,325435904
7333,325304832
7334,325181952
7335,325059072
7336,324960768
7337,324854272
7338,324796928
7339,324764160
7340,324674048
7341,324608512
7342,324526592
7343,324387328
7344,324280832
7345,324190720
7346,324157952
7347,324108800
7348,324067840
7349,324043264
7350,324067840
7351,324059648
7352,324043264
7353,324051456
7354,324035072
7355,323977728
7356,323953152
7357,323977728
7358,323969536
7359,323977728
7360,323994112
7361,324010496
7362,324051456
7363,324116992
7364,324174336
7365,324215296
7366,324198912
7367,324215296
7368,324166144
7369,324076032
7370,324018688
7371,323985920
7372,323961344
7373,323944960
7374,323887616
7375,323895808
7376,323944960
7377,323953152
7378,323961344
7379,323977728
7380,323969536
7381,323961344
7382,323920384
7383,323912192
7384,323912192
7385,323936768
7386,323969536
7387,323985920
7388,324002304
7389,323994112
7390,324026880
7391,324108800
7392,324174336
7393,324231680
7394,324289024
7395,324198912
7396,324207104
7397,324116992
7398,324059648
7399,324108800
7400,324116992
7401,324223488
7402,324256256
7403,324329984
7404,324469248
7405,324592128
7406,324739584
7407,324878848
7408,325026304
7409,325173760
7410,325296640
7411,325394944
7412,325517824
7413,325681664
7414,325812736
7415,325960192
7416,326099456
7417,326205952
7418,326328832
7419,326410752
7420,326476288
7421,326476288
7422,326550016
7423,326574592
7424,326631936
7425,326631936
7426,326623744
7427,326615552
7428,326550016
7429,326476288
7430,326345216
7431,326214144
7432,326074880
7433,325927424
7434,325779968
7435,325632512
7436,325485056
7437,325337600
7438,325157376
7439,324985344
7440,324862464
7441,324747776
7442,324657664
7443,324575744
7444,324510208
7445,324493824
7446,324444672
7447,324452864
7448,324493824
7449,324411904
7450,324354560
7451,324280832
7452,324182528
7453,324133376
7454,324059648
7455,324067840
7456,324026880
7457,323977728
7458,324010496
7459,324035072
7460,324035072
7461,324018688
7462,324010496
7463,324010496
7464,323977728
7465,323953152
7466,323936768
7467,323936768
7468,323953152
7469,323969536
7470,323985920
7471,323985920
7472,324010496
7473,324035072
7474,324084224
7475,324133376
7476,324223488
7477,324297216
7478,324346368
7479,324338176
7480,324321792
7481,324272640
7482,324149760
7483,324108800
7484,324076032
7485,323994112
7486,323985920
7487,323904000
7488,323887616
7489,323920384
7490,323961344
7491,323977728
7492,323953152
7493,323961344
7494,323944960
7495,323912192
7496,323879424
7497,323895808
7498,323887616
7499,323912192
7500,323928576
7501,323944960
7502,323969536
7503,324026880
7504,324133376
7505,324297216
7506,324502016
7507,324657664
7508,324862464
7509,325075456
7510,325165568
7511,325353984
7512,325419520
7513,325476864
7514,325599744
7515,325681664
7516,325812736
7517,325902848
7518,326009344
7519,326156800
7520,326304256
7521,326418944
7522,326517248
7523,326607360
7524,326681088
7525,326713856
7526,326763008
7527,326820352
7528,326853120
7529,326877696
7530,326902272
7531,326894080
7532,326877696
7533,326803968
7534,326656512
7535,326459904
7536,326337024
7537,326181376
7538,326017536
7539,325829120
7540,325632512
7541,325476864
7542,325280256
7543,325173760
7544,325009920
7545,324846080
7546,324805120
7547,324747776
7548,324690432
7549,324641280
7550,324592128
7551,324518400
7552,324411904
7553,324395520
7554,324370944
7555,324321792
7556,324305408
7557,324272640
7558,324248064
7559,324264448
7560,324272640
7561,324272640
7562,324338176
7563,324338176
7564,324329984
7565,324280832
7566,324190720
7567,324125184
7568,324100608
7569,324051456
7570,324084224
7571,324026880
7572,324002304
7573,324035072
7574,324076032
7575,324108800
7576,324100608
7577,324100608
7578,324084224
7579,324059648
7580,324026880
7581,324026880
7582,324035072
7583,324051456
7584,324076032
7585,324084224
7586,324100608
7587,324125184
7588,324166144
7589,324174336
7590,324215296
7591,324321792
7592,324370944
7593,324444672
7594,324493824
7595,324411904
7596,324420096
7597,324354560
7598,324248064
7599,324215296
7600,324149760
7601,324076032
7602,324051456
7603,323944960
7604,323936768
7605,324035072
7606,324133376
7607,324264448
7608,324387328
7609,324518400
7610,324657664
7611,324755968
7612,324878848
7613,325042688
7614,325206528
7615,325370368
7616,325558784
7617,325714432
7618,325845504
7619,326017536
7620,326124032
7621,326279680
7622,326427136
7623,326533632
7624,326582784
7625,326689280
7626,326722048
7627,326771200
7628,326803968
7629,326820352
7630,326869504
7631,326885888
7632,326935040
7633,326918656
7634,326902272
7635,326844928
7636,326730240
7637,326558208
7638,326410752
7639,326222336
7640,326066688
7641,325853696
7642,325706240
7643,325566976
7644,325427712
7645,325304832
7646,325214720
7647,325100032
7648,325009920
7649,324952576
7650,324887040
7651,324796928
7652,324690432
7653,324575744
7654,324477440
7655,324403712
7656,324289024
7657,324305408
7658,324215296
7659,324166144
7660,324166144
7661,324166144
7662,324141568
7663,324092416
7664,324084224
7665,324059648
7666,324018688
7667,324002304
7668,324010496
7669,324018688
7670,324018688
7671,324035072
7672,324026880
7673,324051456
7674,324059648
7675,324092416
7676,324133376
7677,324207104
7678,324272640
7679,324362752
7680,324420096
7681,324338176
7682,324354560
7683,324280832
7684,324166144
7685,324141568
7686,324084224
7687,324026880
7688,323985920
7689,323912192
7690,323912192
7691,323953152
7692,323985920
7693,324002304
7694,323994112
7695,323994112
7696,323977728
7697,323920384
7698,323920384
7699,323912192
7700,323936768
7701,323953152
7702,324002304
7703,324010496
7704,324035072
7705,324059648
7706,324116992
7707,324174336
7708,324272640
7709,324338176
7710,324387328
7711,324420096
7712,324518400
7713,324592128
7714,324633088
7715,324723200
7716,324837888
7717,324936192
7718,325050880
7719,325108224
7720,325206528
7721,325386752
7722,325566976
7723,325706240
7724,325837312
7725,325968384
7726,326091264
7727,326164992
7728,326255104
7729,326345216
7730,326443520
7731,326525440
7732,326558208
7733,326615552
7734,326681088
7735,326681088
7736,326730240
7737,326746624
7738,326771200
7739,326812160
7740,326836736
7741,326894080
7742,326918656
7743,326951424
7744,327008768
7745,327057920
7746,327090688
7747,327115264
7748,327123456
7749,327074304
7750,326976000
7751,326853120
7752,326705664
7753,326590976
7754,326468096
7755,326353408
7756,326189568
7757,325976576
7758,325665280
7759,325403136
7760,325190144
7761,325042688
7762,324952576
7763,324821504
7764,324706816
7765,324624896
7766,324559360
7767,324477440
7768,324436480
7769,324370944
7770,324305408
7771,324239872
7772,324190720
7773,324133376
7774,324084224
7775,324059648
7776,324043264
7777,323985920
7778,323994112
7779,323961344
7780,323953152
7781,323961344
7782,323985920
7783,324051456
7784,324092416
7785,324157952
7786,324182528
7787,324157952
7788,324100608
7789,324018688
7790,323944960
7791,323887616
7792,323822080
7793,323846656
7794,323781120
7795,323764736
7796,323797504
7797,323830272
7798,323887616
7799,323863040
7800,323854848
7801,323863040
7802,323838464
7803,323805696
7804,323830272
7805,323846656
7806,323879424
7807,323904000
7808,323920384
7809,323944960
7810,323977728
7811,324010496
7812,324067840
7813,324141568
7814,324239872
7815,324305408
7816,324354560
7817,324395520
7818,324329984
7819,324321792
7820,324231680
7821,324174336
7822,324239872
7823,324272640
7824,324379136
7825,324469248
7826,324575744
7827,324731392
7828,324919808
7829,325108224
7830,325239296
7831,325386752
7832,325542400
7833,325665280
7834,325779968
7835,325894656
7836,326033920
7837,326173184
7838,326271488
7839,326377984
7840,326476288
7841,326533632
7842,326623744
7843,326681088
7844,326730240
7845,326787584
7846,326836736
7847,326935040
7848,326951424
7849,326992384
7850,327033344
7851,327008768
7852,327049728
7853,327016960
7854,326967808
7855,326853120
7856,326713856
7857,326558208
7858,326427136
7859,326287872
7860,326132224
7861,325960192
7862,325796352
7863,325624320
7864,325435904
7865,325255680
7866,325100032
7867,324985344
7868,324887040
7869,324796928
7870,324706816
7871,324657664
7872,324600320
7873,324583936
7874,324575744
7875,324575744
7876,324608512
7877,324542976
7878,324493824
7879,324428288
7880,324321792
7881,324280832
7882,324231680
7883,324141568
7884,324166144
7885,324100608
7886,324067840
7887,324059648
7888,324076032
7889,324100608
7890,324076032
7891,324035072
7892,324035072
7893,323994112
7894,323969536
7895,323969536
7896,323969536
7897,324026880
7898,324043264
7899,324051456
7900,324067840
7901,324100608
7902,324133376
7903,324182528
7904,324272640
7905,324346368
7906,324395520
7907,324436480
7908,324379136
7909,324362752
7910,324289024
7911,324190720
7912,324133376
7913,324076032
7914,324002304
7915,323985920
7916,323904000
7917,323912192
7918,323936768
7919,323977728
7920,323994112
7921,323985920
7922,323969536
7923,323977728
7924,323920384
7925,323928576
7926,323928576
7927,323969536
7928,324076032
7929,324141568
7930,324239872
7931,324403712
7932,324559360
7933,324813312
7934,324977152
7935,325116416
7936,325272064
7937,325394944
7938,325558784
7939,325689856
7940,325812736
7941,325992960
7942,326164992
7943,326337024
7944,326427136
7945,326517248
7946,326590976
7947,326631936
7948,326689280
7949,326779392
7950,326844928
7951,326885888
7952,326943232
7953,327033344
7954,327074304
7955,327107072
7956,327172608
7957,327197184
7958,327238144
7959,327320064
7960,327393792
7961,327426560
7962,327295488
7963,327107072
7964,326885888
7965,326615552
7966,326304256
7967,326058496
7968,325911040
7969,325820928
7970,325640704
7971,325558784
7972,325476864
7973,325411328
7974,325386752
7975,325247488
7976,325116416
7977,324968960
7978,324846080
7979,324731392
7980,324616704
7981,324559360
7982,324477440
7983,324370944
7984,324289024
7985,324256256
7986,324239872
7987,324141568
7988,324108800
7989,324043264
7990,324010496
7991,323961344
7992,323944960
7993,323944960
7994,323969536
7995,323953152
7996,323985920
7997,324026880
7998,324002304
7999,323977728
8000,323928576
8001,323871232
8002,323854848
8003,323797504
8004,323838464
8005,323789312
8006,323764736
8007,323797504
8008,323838464
8009,323904000
8010,323895808
8011,323871232
8012,323879424
8013,323863040
8014,323854848
8015,323854848
8016,323871232
8017,323895808
8018,323904000
8019,323920384
8020,323928576
8021,323961344
8022,323985920
8023,324010496
8024,324051456
8025,324067840
8026,324157952
8027,324256256
8028,324411904
8029,324633088
8030,324788736
8031,324977152
8032,325124608
8033,325222912
8034,325378560
8035,325509632
8036,325665280
8037,325845504
8038,325960192
8039,326132224
8040,326287872
8041,326443520
8042,326558208
8043,326615552
8044,326697472
8045,326787584
8046,326828544
8047,326885888
8048,326959616
8049,327025152
8050,327082496
8051,327148032
8052,327197184
8053,327254528
8054,327262720
8055,327295488
8056,327328256
8057,327303680
8058,327221760
8059,327041536
8060,326877696
8061,326697472
8062,326476288
8063,326328832
8064,326025728
8065,325722624
8066,325444096
8067,325231104
8068,325083648
8069,324944384
8070,324805120
8071,324723200
8072,324592128
8073,324485632
8074,324411904
8075,324362752
8076,324329984
8077,324264448
8078,324264448
8079,324289024
8080,324207104
8081,324166144
8082,324084224
8083,324010496
8084,323969536
8085,323920384
8086,323920384
8087,323863040
8088,323830272
8089,323822080
8090,323838464
8091,323863040
8092,323838464
8093,323830272
8094,323805696
8095,323781120
8096,323748352
8097,323740160
8098,323748352
8099,323756544
8100,323764736
8101,323789312
8102,323797504
8103,323822080
8104,323838464
8105,323863040
8106,323912192
8107,323944960
8108,324018688
8109,324076032
8110,324157952
8111,324231680
8112,324157952
8113,324166144
8114,324059648
8115,323985920
8116,323985920
8117,324010496
8118,324092416
8119,324190720
8120,324321792
8121,324493824
8122,324723200
8123,324911616
8124,325067264
8125,325231104
8126,325427712
8127,325583360
8128,325714432
8129,325861888
8130,326025728
